ph_num,ph_name,ph_phone,ph_addr,ph_lat,ph_lng,ph_direction,ph_photo,ph_created_at,ph_updated_at,ph_night_yn,ph_holiday_yn
23542,한일약국,031-471-3892,경기도 안양시 만안구 충훈로 87 (석수동),37.4075223944913,126.89875121147676,,,,,0,0
23543,한일약국,053-611-5700,대구광역시 달성군 현풍면 현풍중앙로 42,35.69334133350651,128.44607518940398,,,,,0,0
23544,한일약국,051-302-0267,"부산광역시 사상구 사상로 517, (모라동)",35.190634093399574,128.98890806491363,,,,,0,0
23545,한일약국,063-212-0946,전북특별자치도 전주시 덕진구 기린대로 696,35.85358577659788,127.10576902040722,,,,,1,0
23546,한일약국,032-463-6387,인천광역시 남동구 남촌동로15번길 12 (남촌동),37.43138500482709,126.71696960223002,,,,,1,0
23547,한일약국,053-424-4664,"대구광역시 중구 국채보상로 598, (동성로2가)",35.870559050876295,128.59593546778282,,,,,1,1
23548,한일약국,042-631-1119,"대전광역시 동구 우암로147번길 3, (삼성동)",36.34001368935447,127.434123796779,,,,,0,0
23549,한일약국,061-643-5115,"전라남도 여수시 신월로 805, (서교동)",34.740084715316385,127.72661778551635,,,,,0,0
23550,한일약국,054-872-1213,경상북도 청송군 청송읍 강변로 43,36.43594810573442,129.05146535214897,,,,,1,0
23551,한일약국,033-742-7311,"강원특별자치도 원주시 옛시청길 1-1, (일산동)",37.352602063420285,127.94633933154616,,,,,0,0
23552,한일약국,033-633-4176,"강원특별자치도 속초시 청학로 27, (청학동)",38.20158884894881,128.5832613509382,,,,,0,0
23553,한일약국,061-244-2244,"전라남도 목포시 호남로 73, (호남동)",34.79412730641228,126.38662162296616,,,,,0,0
23554,한일약국,043-253-4838,충청북도 청주시 상당구 수영로 228 (금천동),36.6246449816746,127.50410505143724,,,,,0,0
23555,한일약국,031-217-6869,"경기도 수원시 영통구 효원로 397, 중앙프라자 107호 (매탄동)",37.25965123394824,127.04540900198393,,,,,1,0
23556,한일약국,031-655-5982,경기도 평택시 평택2로 34 (평택동),36.993524385955,127.08885273174891,,,,,0,0
23557,한일약국,031-754-6773,"경기도 성남시 중원구 광명로 124, (성남동)",37.436590233455256,127.14224943544656,,,,,0,0
23558,한일약국,02-889-8517,"서울특별시 관악구 보라매로 12, 2층 (봉천동, 관악농협)",37.4904986754072,126.927785485261,,,,,0,0
23559,한일약국,02-753-9779,서울특별시 중구 서소문로 109,37.5630615400711,126.97327976746,,,,,1,0
23560,한일약국,033-452-2321,강원특별자치도 철원군 갈말읍 삼부연로8번길 4-2,38.14475360202516,127.30884000242936,,,,,1,1
23561,한일약국,063-324-7303,전북특별자치도 무주군 설천면 무설로 1582-5,36.00941380019161,127.78696874107628,,,,,0,0
23562,한일약국,063-535-2673,전북특별자치도 정읍시 벚꽃로 380 (시기동),35.562488888888886,126.85399444444444,,,,,0,0
23563,한일약국,055-761-8532,경상남도 진주시 동진로 176,35.17944429969029,128.11030750049397,,,,,0,0
23564,한일온누리약국,033-254-3288,강원특별자치도 춘천시 후석로 376 (후평동),37.88423748078126,127.74762844759918,,,,,0,0
23565,한일온누리약국,064-725-2651,"제주특별자치도 제주시 평전1길 20, 1층 (삼도일동)",33.500580251758954,126.51712804755653,,,,,0,0
23566,한재약국,061-383-2896,"전라남도 담양군 대전면 추성1로 190,",35.276326515784774,126.88711506042743,,,,,0,0
23567,한중약국,031-499-9185,경기도 시흥시 정왕시장길 62 (정왕동),37.34607992692985,126.7492842325197,,,,,1,1
23568,한중약국,02-849-5400,"서울특별시 영등포구 도림로 144, 88월드타워 104호 (대림동)",37.493335973391,126.89821279355,,,,,1,1
23569,한중약국,02-804-6985,"서울특별시 금천구 독산로 136, 103호 (시흥동)",37.4595006193821,126.905231291478,,,,,1,0
23570,한중약국,02-863-8575,서울특별시 구로구 구로동로 8  (가리봉동),37.482440112266,126.887318909305,,,,,1,1
23571,한중약국,033-455-2785,"강원특별자치도 철원군 동송읍 금학로 224-1, 한중약국 (동송읍)",38.20874678372076,127.21793164346376,,,,,1,0
23572,한중약국,02-752-2326,서울특별시 중구 서소문로 120   (서소문동),37.5628683143675,126.974678797888,,,,,1,0
23573,한진바다약국,050-71382-5535,"충청남도 당진시 송악읍 한진포구길 13, 104호",36.9678568731641,126.77983190401402,,,,,1,0
23574,한진약국,055-645-4523,경상남도 통영시 데메4길 5,34.829171145727905,128.4237957827084,,,,,0,0
23575,한진약국,031-675-5659,경기도 안성시 중앙로 380,37.007545574905485,127.2689667705793,,,,,1,0
23576,한진약국,02-2605-6916,"서울특별시 강서구 우현로 26, 101동 B202호 (화곡동, 우장산에스케이뷰)",37.5483426494332,126.842913138805,,,,,1,0
23577,한진약국,031-952-2277,경기도 파주시 문산읍 문향로 64-1,37.85764568566518,126.78511930491145,,,,,1,0
23578,한진약국,031-651-2929,경기도 평택시 중앙로 205 (비전동),36.9913082663,127.1057942915,,,,,0,0
23579,한진약국,032-422-9983,"인천광역시 남동구 경인로524번길 16 (간석동, 한진아파트)",37.4586564112,126.6964677303,,,,,0,0
23580,한진약국,02-3395-5368,서울특별시 성동구 행당로 82,37.55654445686518,127.0289784630743,,,,,0,0
23581,한창약국,052-247-6498,"울산광역시 남구 대학로33번길 17, (무거동)",35.5397147147,129.2543110876,,,,,0,0
23582,한창약국,055-334-5989,"경상남도 김해시 가락로 102, (서상동)",35.235527777777776,128.88127222222224,,,,,0,0
23583,한천당약국,031-582-4994,경기도 가평군 가평읍 가화로 118,37.83021668763205,127.5137748564716,,,,,1,0
23584,한티365약국,02-591-0365,"서울특별시 강남구 선릉로 301, 1층 (역삼동)",37.4964706995569,127.052465006347,,,,,1,1
23585,한티미소약국,02-6471-5400,"서울특별시 강남구 선릉로 314, 2층 201-2호 (대치동)",37.4978192727985,127.052381926669,,,,,0,0
23586,한티약국,02-574-2575,"서울특별시 강남구 선릉로 225, 도곡렉슬상가 지하1층 133-1호 (도곡동)",37.4953648706654,127.052720025644,,,,,1,0
23587,한티역약국,02-3453-9982,"서울특별시 강남구 도곡로 323, 다른빌딩 1층 (역삼동)",37.4960980886032,127.051336283187,,,,,0,0
23588,한티참약국,02-538-4567,"서울특별시 강남구 선릉로 305, 한티KR타워 1층 101호 (역삼동)",37.4966557888844,127.052414134692,,,,,1,1
23589,함께가는거북이약국,033-651-8862,"강원특별자치도 강릉시 성덕로 328-18, 주영프라자 1층 105호 (입암동)",37.7546697498791,128.919936979103,,,,,0,1
23590,함께약국,043-283-0003,"충청북도 청주시 서원구 청남로 2124, 리드빌딩 1층 (모충동)",36.6216903569939,127.488115943476,,,,,1,0
23591,함께약국,032-567-3828,"인천광역시 서구 서곶로 823, 1층 (당하동)",37.59069090638597,126.67296550460664,,,,,0,1
23592,함께약국,033-734-7589,"강원특별자치도 원주시 소초면 송황유사길 3, 1층 100호",37.38161382785201,127.974196286448,,,,,0,0
23593,함께하는약국,02-375-1846,서울특별시 은평구 수색로 264-1 (수색동),37.5826687054056,126.895056464137,,,,,0,0
23594,함께하는약국,031-8042-6337,"경기도 시흥시 수인로 3330, 연세더바로병원 1층 102호 (대야동)",37.4394224430171,126.788780919886,,,,,0,0
23595,함께하는약국,031-702-7100,"경기도 성남시 분당구 야탑로 64, 1층 (야탑동, 야탑시장)",37.40956437013351,127.12557519880023,,,,,0,0
23596,함께하는약국,054-474-7586,경상북도 구미시 인동중앙로 15 (황상동),36.10698451390129,128.42070050719914,,,,,0,0
23597,함께하는약국,063-229-8300,전북특별자치도 전주시 완산구 평화로 141 (평화동2가),35.78996640806541,127.13539495147418,,,,,1,0
23598,함덕하나로약국,064-784-8434,제주특별자치도 제주시 조천읍 함와로 40,33.536728099704305,126.67410710478296,,,,,0,0
23599,함박약국,031-000-0000,"경기도 평택시 함박산8길 31, 106호 (고덕동)",37.0386036746729,127.031551372208,,,,,0,0
23600,함박약국,031-333-6339,"경기도 용인시 처인구 명지로40번길 15-15, 106호 (역북동)",37.2312919695892,127.186717295977,,,,,1,0
23601,함안약국,055-583-2047,경상남도 함안군 가야읍 가야로 45,35.27765805545804,128.4060834863829,,,,,1,0
23602,함약국,033-462-7570,강원특별자치도 인제군 북면 원통로 218,38.1242467745864,128.20732435274203,,,,,0,0
23603,함약국,031-756-5635,경기도 성남시 수정구 남문로69번길 5-8 (태평동),37.44687814796498,127.13443789612312,,,,,1,0
23604,함양약국,055-962-0907,"경상남도 함양군 함양읍 용평중앙길 5, 1층",35.5186345159995,127.727204932452,,,,,1,0
23605,함양온누리약국,055-963-2147,"경상남도 함양군 함양읍 함양로 1174, 104호",35.5232464514478,127.728819976487,,,,,0,0
23606,함열건강약국,063-862-2433,전북특별자치도 익산시 함열읍 함열3길 22 ,36.0806476493489,126.96095059669236,,,,,0,0
23607,함열보령약국,063-861-9944,전북특별자치도 익산시 함열읍 함열중앙로 3,36.0795009616394,126.95803669520676,,,,,1,0
23608,함열사랑약국,063-862-7142,전북특별자치도 익산시 함열읍 함열로 57 (함열읍),36.07889450256518,126.9575059556202,,,,,0,0
23609,함열온누리약국,063-862-7300,"전북특별자치도 익산시 함열읍 함열중앙로 11, 가동 103호",36.07869331407222,126.95760194467988,,,,,0,0
23610,함열유명종로약국,063-862-6275,전북특별자치도 익산시 함열읍 함열로 54,36.0786429503624,126.957957053053,,,,,1,0
23611,함열태평양약국,063-862-5005,전북특별자치도 익산시 함열읍 함열1길 42,36.07945780434523,126.9583164896211,,,,,0,0
23612,함제약국,052-243-6868,"울산광역시 중구 학성로 166, 1층 (학성동)",35.55662139865254,129.32913352119215,,,,,0,0
23613,함지약국,052-244-5556,울산광역시 중구 화진길 26  (태화동),35.554168725606985,129.3076673656771,,,,,0,0
23614,함창약국,054-541-8922,"경상북도 상주시 함창읍 함창중앙로 99, 1층",36.5683472818944,128.175646801876,,,,,1,0
23615,함춘약국,02-741-0370,"서울특별시 종로구 대학로 93, 대한성공회 대학로교회 1,2층 (연건동)",37.5795988930013,127.001825396509,,,,,0,0
23616,함평약국,061-322-1310,"전라남도 함평군 함평읍 광남길 71, 102호 (광주은행(함평지점))",35.0638644721,126.5196494596,,,,,0,0
23617,합덕약국,041-970-0081,"충청남도 당진시 합덕읍 합우로 188-1, 1층",36.8076611072829,126.775930272815,,,,,0,0
23618,합동약국,053-763-2705,대구광역시 수성구 청수로4길 1,35.84058502229005,128.61037306320074,,,,,0,0
23619,합동약국,053-623-6910,대구광역시 달서구 와룡로 19-1,35.83435911403467,128.53687676460967,,,,,0,0
23620,합성동우리약국,055-251-6191,"경상남도 창원시 마산회원구 3·15대로 744, (합성동)",35.23832205061477,128.5828779533855,,,,,1,0
23621,합정365약국,02-6012-3031,"서울특별시 마포구 독막로 14, 1층 (합정동)",37.5484287443146,126.914924028909,,,,,1,1
23622,합정녹십자약국,02-3142-6002,"서울특별시 마포구 독막로 22, 청명빌딩 1층 (합정동)",37.5482366441113,126.915793674144,,,,,1,0
23623,합정동산약국,02-338-0026,"서울특별시 마포구 양화로 45, C-17호 (서교동, 홈플러스합정점)",37.5515008030203,126.91395024016,,,,,1,1
23624,합정스타약국,02-323-0202,"서울특별시 마포구 양화로 지하45, 합정역 B1층 109호 (합정동)",37.5492591944858,126.913190884167,,,,,1,1
23625,합정약국,031-651-3241,경기도 평택시 조개터로42번길 60-1 (합정동),36.99013294091871,127.1061251805386,,,,,1,1
23626,항도약국,063-445-3620,"전북특별자치도 군산시 구시장로 50, 항도약국 1층 (신영동)",35.98462490520508,126.71953095608372,,,,,0,0
23627,항도약국,054-247-5345,경상북도 포항시 북구 삼호로 123-1,36.051519328037486,129.3718193642875,,,,,1,0
23628,항동푸른약국,02-2615-8279,"서울특별시 구로구 항동로3길 6, 가온 프라자 105호 (항동)",37.4808405838883,126.824294637379,,,,,1,0
23629,항만약국,031-686-6466,경기도 평택시 포승읍 평택항로 1-6 ,36.961846746748485,126.85379561604344,,,,,1,0
23630,해가든약국,02-821-8531,"서울특별시 동작구 서달로 150, 2층 209호 (흑석동, 이랜드해가든)",37.5066265781961,126.962183786625,,,,,0,0
23631,해강약국,052-281-7172,"울산광역시 중구 곽남5길 22, (남외동)",35.57083333333333,129.34178055555554,,,,,0,0
23632,해경아는약국,02-783-5816,서울특별시 영등포구 여의대방로69길 28 (여의도동),37.521398852831,126.930233423328,,,,,0,0
23633,해그린약국,02-783-1017,"서울특별시 영등포구 여의대방로 375, 아일렉스타워 108호 (여의도동)",37.5188985287759,126.930776116511,,,,,0,0
23634,해그린약국,02-723-9887,"서울특별시 서대문구 통일로 356, 1층 (홍제동)",37.5821896841513,126.950683378786,,,,,0,0
23635,해그린약국,031-452-7999,"경기도 안양시 동안구 경수대로 609, 203호 (호계동)",37.3767135624,126.9554841115,,,,,0,0
23636,해나온최약국,0335630557,강원특별자치도 정선군 정선읍 정선로 1348,37.379485958391,128.663745208081,,,,,0,1
23637,해남약국,041-942-0025,충청남도 청양군 정산면 정현길 43 ,36.41208080684427,126.94714818506016,,,,,1,1
23638,해남약국,061-535-4961,"전라남도 해남군 해남읍 남부순환로 152, 1층",34.566094020570496,126.59478613371311,,,,,0,0
23639,해남온누리약국,061-535-7506,"전라남도 해남군 해남읍 중앙1로 2-14, 103호 (해남읍)",34.5718020278,126.6075867458,,,,,1,0
23640,해남종로약국,061-535-2420,"전라남도 해남군 해남읍 중앙2로 94,",34.568191666666664,126.59651944444444,,,,,0,0
23641,해누리약국,041-549-8081,"충청남도 아산시 탕정면 한들물빛6로 14, 원윤타워 104호",36.7873902614144,127.084599968264,,,,,0,0
23642,해누리약국,041-555-5705,충청남도 천안시 동남구 방죽안3길 19 (신부동),36.82283667600488,127.15435935020736,,,,,0,1
23643,해님약국,051-442-3650,"부산광역시 중구 대청로 105, 1층 (대청동2가)",35.1032098722493,129.031318419995,,,,,0,1
23644,해님약국,055-291-5550,경상남도 창원시 의창구 북면 감계로110번길 54-39,35.3015558358,128.5955594563,,,,,0,0
23645,해담약국,062-000-0000,"광주광역시 북구 하서로 428, 1층 108호 (용두동)",35.2129042976444,126.87519064934,,,,,1,0
23646,해담은유진약국,033-642-5581,"강원특별자치도 강릉시 선수촌로 64-3, 1층 (홍제동)",37.7568681501,128.87069355960065,,,,,0,1
23647,해동그랜드약국,02-2212-9838,"서울특별시 동대문구 한천로 186, 1층 (장안동)",37.5774874101017,127.068284018089,,,,,1,0
23648,해동약국,051-898-0340,"부산광역시 부산진구 가야대로 486, (개금동)",35.15284166666667,129.02525833333334,,,,,0,0
23649,해동약국,055-746-1736,경상남도 진주시 서장대로 263 1층 (이현동),35.1918362848,128.0621108433,,,,,0,0
23650,해동약국,053-953-3640,"대구광역시 북구 동북로 156, 1층 101호 (산격동)",35.8994832032747,128.609669437128,,,,,0,0
23651,해동약국,054-772-4209,경상북도 경주시 화랑로 145 ,35.84458495055769,129.21674981144164,,,,,1,1
23652,해동온누리약국,051-264-2576,"부산광역시 사하구 장림번영로 40, 1층 (장림동)",35.08045266498157,128.96974114180207,,,,,1,0
23653,해동온누리약국,02-457-4110,서울특별시 광진구 용마산로 57 (중곡동),37.5587719514123,127.087508501501,,,,,1,0
23654,해든소망약국,032-814-2600,"인천광역시 연수구 먼우금로 189, 2층 (청학동, 소망글로벌)",37.41463229011869,126.67586072569635,,,,,0,0
23655,해든아침약국,02-2168-3308,"서울특별시 양천구 목동동로 293, 1층 5호(목동,현대41타워)",37.5281783139269,126.875771989415,,,,,1,1
23656,해든약국,042-472-1898,"대전광역시 서구 둔산로 25, 1층 (둔산동)",36.35214664752743,127.37690173607892,,,,,1,1
23657,해든약국,02-3432-0105,"서울특별시 송파구 백제고분로48길 38, 101호 (방이동, 은석빌딩)",37.5103309711889,127.117004712908,,,,,0,0
23658,해든약국,031-314-7764,"경기도 시흥시 비둘기공원1길 23, 유영빌딩 103호 (대야동)",37.4415585204,126.7910872638,,,,,0,0
23659,해든약국,032-432-7560,인천광역시 남동구 소래역남로 12 ,37.3978048955,126.7351881832,,,,,0,0
23660,해든약국,053-622-2300,"대구광역시 달서구 달구벌대로 1726, 1층 103호 (두류동)",35.8562995914681,128.554250026774,,,,,0,0
23661,해든약국,043-908-8020,"충청북도 청주시 흥덕구 강서로 122, 103호 (강서동)",36.6248620796825,127.430064581763,,,,,1,0
23662,해든약국,031-366-5031,"경기도 화성시 향남읍 발안로 116, 110호 (중앙프라자)",37.1309352404903,126.92301560047532,,,,,1,1
23663,해든약국,032-511-0010,"인천광역시 부평구 동수로 36, 상가3동 지하1층 223~225호 (부평동, 부평역해링턴플레이스)",37.4847251078475,126.723036651917,,,,,0,0
23664,해든약국,02-470-9088,"서울특별시 강동구 양재대로 1499, 에이동 1층 102호 (길동)",37.5395668653995,127.140318738444,,,,,0,0
23665,해든약국,031-557-7588,"경기도 남양주시 다산중앙로82번길 80, 1층 105호 (다산동)",37.6197724489272,127.163568178059,,,,,0,0
23666,해든약국,055-287-1612,"경상남도 창원시 성산구 가양로124번길 15, 1층 102호 (대방동, 대암빌딩)",35.2080412344,128.707557295,,,,,1,0
23667,해든엄마약국,031-535-8863,"경기도 포천시 영북면 영북로 187-5, 1층 (영북면)",38.09088214937558,127.274260065187,,,,,1,0
23668,해든우리약국,031-225-0948,"경기도 화성시 봉담읍 와우로 79, 103호 (남수원타운)",37.21387630632771,126.97457323212213,,,,,1,0
23669,해든우리약국,02-313-8763,"서울특별시 서대문구 충정로 70, 웨스트게이트타워 2층 (미근동)",37.5653076216965,126.963771603317,,,,,1,0
23670,해든이화약국,02-6925-0788,"서울특별시 양천구 목동동로 435, 103,104호 (목동)",37.5373858477879,126.884868815732,,,,,0,0
23671,해든현송약국,031-000-0000,"경기도 의왕시 포일로 81, 삼우상가 109호 (포일동)",37.3915315919586,126.981366228346,,,,,0,0
23672,해듬약국,02-761-5596,"서울특별시 영등포구 국제금융로 78, 홍우빌딩 306A호 (여의도동)",37.5208724804701,126.931298156696,,,,,0,0
23673,해뜨는약국,02-816-3869,"서울특별시 동작구 양녕로 281 (상도동, 상도빌딩)",37.5045837476165,126.949464059054,,,,,1,0
23674,해뜨는약국,055-389-2388,경상남도 양산시 서창로 210-1 (삼호동),35.41743875069144,129.17408570863182,,,,,0,0
23675,해뜨는약국,031-964-8008,"경기도 고양시 덕양구 혜음로 45, 1층 (고양동, 고양메디칼빌딩)",37.70463342497713,126.90195002224188,,,,,1,0
23676,해뜨는약국,053-322-9954,"대구광역시 북구 동천로 121, 1층 (동천동)",35.94236997693607,128.56036042833318,,,,,0,0
23677,해뜨는약국,062-575-1725,"광주광역시 북구 설죽로 351, 1층 (매곡동)",35.19074722222222,126.89887777777778,,,,,0,0
23678,해뜨는약국,055-855-0717,경상남도 사천시 사천읍 선평길 17,35.08015858608502,128.09143267268828,,,,,1,1
23679,해뜨는창대약국,063-445-0815,전북특별자치도 군산시 월명로 328  (서흥남동),35.9733090678,126.7158087018,,,,,0,0
23680,해뜰약국,042-622-7714,"대전광역시 대덕구 비래동로7번길 1, (비래동)",36.3547118406223,127.44923676152162,,,,,1,0
23681,해란약국,02-713-6590,서울특별시 용산구 청파로47길 53,37.5446987175505,126.967398645491,,,,,0,0
23682,해리약국,070-4647-0075,"서울특별시 강서구 양천로67길 15, 한희빌딩 1층 (염창동)",37.5550477712524,126.867519664511,,,,,1,0
23683,해리약국,063-561-5885,"전북특별자치도 고창군 해리면 해리중앙로 87,",35.4600108807761,126.54009743110548,,,,,0,0
23684,해림온누리약국,031-591-0826,경기도 남양주시 금곡로 13-1 (금곡동),37.6341039570265,127.204636923603,,,,,1,0
23685,해림온누리약국,02-2112-2911,서울특별시 강남구 테헤란로 152 (역삼동),37.5000242405515,127.036508620542,,,,,1,0
23686,해링턴원약국,050-71478-1071,"서울특별시 노원구 공릉로34길 86, 상가동 207호 (공릉동, 태릉해링턴플레이스)",37.6257613188734,127.081597642805,,,,,0,0
23687,해마루약국,032-752-5275,"인천광역시 중구 하늘별빛로 75, 1층 (중산동)",37.48978706487811,126.56281093598479,,,,,0,0
23688,해맑은 미소약국,043-258-5522,"충청북도 청주시 상당구 청남로 2197, 1층 (석교동)",36.62783842474631,127.49076560252244,,,,,0,0
23689,해맑은 약국,041-578-3375,충청남도 천안시 서북구 충무로 174 (쌍용동),36.794113062840886,127.12673009261232,,,,,1,1
23690,해맑은약국,042-541-8277,"대전광역시 서구 도안동로11번길 10, 1층 103,105호 (도안동)",36.3064024764,127.3521953663,,,,,0,0
23691,해맑은약국,02-707-3913,"서울특별시 마포구 마포대로 115-12, 공덕삼성아파트 상가동 211호 (공덕동)",37.5456898892221,126.951150675917,,,,,0,0
23692,해맑은약국,061-726-8878,"전라남도 순천시 이수로 321, 1층 (조례동)",34.9540699531,127.5189863841,,,,,0,0
23693,해맑은약국,033-535-3316,"강원특별자치도 동해시 중앙로 249, (천곡동)",37.5227380776,129.113491721,,,,,1,1
23694,해맑은약국,032-541-8429,인천광역시 계양구 경명대로1114번길 21 (계산동),37.541628266026834,126.73236300519964,,,,,0,0
23695,해맑은약국,053-639-8275,대구광역시 달서구 비슬로 2716,35.809066792395164,128.51231656290787,,,,,0,0
23696,해맑은약국,053-321-6636,대구광역시 북구 학정로 431,35.94329980441974,128.56315745287606,,,,,0,0
23697,해맑은약국,053-611-3589,"대구광역시 달성군 유가읍 테크노상업로 110, 107호",35.6932351981101,128.461555370987,,,,,0,0
23698,해맑은약국,053-751-6066,대구광역시 수성구 명덕로 385,35.854867933814035,128.61213163466496,,,,,0,0
23699,해맑은약국,02-579-7715,"서울특별시 서초구 남부순환로350길 4, 2층(양재동,대진빌딩)",37.484338107457,127.035178453308,,,,,0,0
23700,해맑은약국,051-516-8855,"부산광역시 금정구 식물원로39번길 26, 1층 (장전동)",35.2236499823,129.08360489,,,,,0,0
23701,해맑은약국,051-784-0298,부산광역시 해운대구 해운대로161번길 43,35.18554582111869,129.12512666117462,,,,,0,0
23702,해맑은약국,043-271-0122,충청북도 청주시 서원구 서부로1465번길 6-1,36.621727873649895,127.46016502336214,,,,,0,0
23703,해맑은약국,052-236-1454,울산광역시 동구 동진로 6(방어동),35.48664867908377,129.4259293570895,,,,,0,0
23704,해맑은약국,031-795-3439,"경기도 하남시 신장로 152, 3층 (덕풍동)",37.5395402255895,127.20217736544744,,,,,0,1
23705,해맑은약국,052-257-4403,울산광역시 남구 번영로 113  (달동),35.535427555824654,129.32844147106795,,,,,0,0
23706,해맑은약국,02-306-7555,서울특별시 은평구 응암로 188-1  (응암동),37.5887248206543,126.917146281605,,,,,0,1
23707,해맑은약국,02-571-0029,서울특별시 강남구 남부순환로363길 13,37.4861006032548,127.037699467091,,,,,1,1
23708,해맑은약국,032-203-1793,"인천광역시 부평구 이규보로 91, 주공단지상가 103호 (십정동)",37.48073461048277,126.700674752147,,,,,1,0
23709,해맑은약국,054-631-1199,"경상북도 영주시 대동로31번길 10 (가흥동, 해맑은약국)",36.815729184942725,128.6060272136978,,,,,0,0
23710,해맑은약국,031-486-7358,"경기도 안산시 단원구 광덕3로 168, 208-1호 (고잔동,월드타운)",37.31205385855381,126.83077757257855,,,,,0,0
23711,해맑은약국,031-456-3134,"경기도 안양시 동안구 엘에스로 45, 110호 (호계동, 대영골든타워)",37.3674399469,126.9547987021,,,,,1,0
23712,해맑은약국,055-755-2336,"경상남도 진주시 내동로 356, 1층 (가좌동)",35.1505519986,128.1029628155,,,,,0,0
23713,해맑은약국,041-951-7576,충청남도 서천군 서천읍 군청로 7,36.0755898368261,126.69016089231827,,,,,0,0
23714,해맑은약국,055-326-8392,경상남도 김해시 내외중앙로 74,35.23638211600952,128.86725359673238,,,,,0,1
23715,해맑은약국,063-466-8275,"전북특별자치도 군산시 문화로 37, 1층 (문화동, 대한빌딩)",35.97000192307728,126.70986663553953,,,,,1,1
23716,해맑은약국,063-838-2800,"전북특별자치도 익산시 궁동로 83, (영등동)",35.962140600145325,126.98057797005436,,,,,0,0
23717,해맑은약국,063-261-7585,전북특별자치도 완주군 봉동읍 둔산3로 70,35.96113764622489,127.1269681239213,,,,,0,0
23718,해명약국,032-655-5013,"경기도 부천시 조종로 8, 성원빌딩 1층 (원미동)",37.4932595217,126.7856512344,,,,,1,1
23719,해모로약국,064-901-7378,"제주특별자치도 제주시 연삼로 305, 101호 (도남동)",33.492385186202526,126.5251664853686,,,,,0,0
23720,해미약국,041-688-5658,충청남도 서산시 해미면 남문5로 13,36.71227599701009,126.54428509627942,,,,,1,0
23721,해미약국,032-710-3550,"인천광역시 서구 가정로 123, 명성프라자 107호 (가좌동)",37.4957206339203,126.671273921491,,,,,1,1
23722,해민약국,053-323-6767,"대구광역시 북구 대천로 88, 1층 (동천동)",35.93671743875369,128.5587423115665,,,,,0,0
23723,해밀리약국,044-862-0784,"세종특별자치시 갈매로 740, 해밀리프라자 A101호 (해밀동)",36.5261233774908,127.2717534882,,,,,0,0
23724,해밀약국,031-527-3275,"경기도 남양주시 진접읍 해밀예당3로 57, 102호 (진접읍)",37.7147945117,127.1979050509,,,,,1,1
23725,해밀약국,031-722-4727,"경기도 성남시 중원구 양현로 469, 103호 (여수동, 가람빌딩)",37.417058524192925,127.134294809736,,,,,1,0
23726,해바라기약국,031-298-3055,"경기도 수원시 권선구 금곡로 112, 이수프라자 3층 303호 (금곡동)",37.2739362292,126.9426144631,,,,,1,1
23727,해바라기약국,063-228-4100,전북특별자치도 전주시 완산구 백제대로 54,35.799379746885776,127.12925326584096,,,,,0,0
23728,해바라기약국,031-415-0470,"경기도 안산시 상록구 샘골로 124, 101호 (본오동,동보프라자)",37.29640277777778,126.86332222222222,,,,,1,1
23729,해바라기약국,043-296-4771,"충청북도 청주시 서원구 1순환로1107번길 20, 115호 해바라기약국 (분평동)",36.60715833333333,127.48981388888888,,,,,0,0
23730,해바라기약국,02-3663-3033,"서울특별시 강서구 양천로57길 9-14, 가양제일프라자 1층 107호 (가양동)",37.5638389666009,126.851464062702,,,,,0,0
23731,해바라기약국,053-766-8271,"대구광역시 수성구 청수로 156, 1층 (지산동)",35.83924304113098,128.62465787627016,,,,,0,0
23732,해바라기약국,052-257-1267,"울산광역시 남구 삼산로 231, 울산 센트럴 자이 1층 106호 (달동)",35.5388581736082,129.33266484326,,,,,1,0
23733,해바라기약국,031-898-0064,경기도 용인시 기흥구 죽전로 2  (보정동),37.32016345770234,127.10899268441707,,,,,0,0
23734,해바라기약국,031-372-5916,"경기도 화성시 동탄순환대로18길 16, 센타프라자 110호 (목동)",37.183120571203645,127.12434095085182,,,,,1,1
23735,해변약국,041-933-7131,충청남도 보령시 머드로 118(신흑동),36.3151667327566,126.511928734128,,,,,1,1
23736,해변약국,061-682-8805,"전라남도 여수시 웅천로 126, 웅천오션빌딩 1층 104-106호 해변약국 (웅천동)",34.7407312805524,127.676629113658,,,,,1,0
23737,해봄약국,032-330-8776,"인천광역시 부평구 마장로324번길 8-15, 102호 (산곡동)",37.50624613931944,126.70396530244932,,,,,0,0
23738,해봄약국,032-571-3857,"인천광역시 서구 장고개로337번길 7, 103호 (가좌동)",37.49277725726092,126.68602148525312,,,,,0,0
23739,해봄약국,051-203-8886,"부산광역시 사하구 사하로 189, 106호 (괴정동, 괴정어반푸르지오)",35.0984712132069,128.993446662412,,,,,0,0
23740,해봄약국,02-363-2385,"서울특별시 서대문구 통일로 135, 충정빌딩 3층 (충정로2가)",37.5664280652901,126.965458383486,,,,,1,0
23741,해봄약국,031-907-3621,"경기도 고양시 일산동구 숲속마을1로 29-30, 106호(풍동,라고크리닉)",37.66410115790612,126.79734703856263,,,,,0,0
23742,해봄약국,053-637-0794,"대구광역시 달서구 송현로7길 26, 정원빌딩 101호 (상인동)",35.8203992240487,128.546248763438,,,,,1,0
23743,해봄약국,031-265-4292,"경기도 용인시 수지구 정평로 40-1, 302호 (풍덕천동, 거묵상가)",37.31992106462537,127.08758497586332,,,,,0,0
